The meat here is horrible and the horchata is nasty taste like dirty sink water. I do not recommend this Filibertos.,,,,
"I love Subway, but this has got to be the worst location. Customer service here was terrible. The employees mock what you say. Very rude and they get your order wrong. Never again at this location.",Service,,,
"The best hot philly cheese steak!!!! Whenever in Vegas, this is the perfect place to grab a hot sub",,,,
Best slice of pizza in las vegas! Do yourself a favor and wait in line for it.\n\nPlain cheese is all you need.,,,,
yuck!!! what a disgrace!!!! im from cali and when you go to in n out out there you get what you order you dont get some half a** excuse of your order like you get pretty much any where in vegas...Im guessin there just livin up to the vegas life style get the money f*ck the customers but hey thats just my opinion! well done fries means not soggy limp fries it means golden crispy fries just in case the staff doesnt know and protien style!!!...dont get scared it just means wrap it in lettuce dont fu*k up the entire burger!!!!omg this company prides itself on customer service so please do try this place im just sayin if this one is your first dont judge!!!!! there are better!!!,,,,
In my ongoing search for great Chinese food in Phoenix this place is a speed bump,,,,
"My second visit to milkshake factory, but first at this location. First Carson street is the happening area! The shakes are mouth watering delicious.... I can taste each calorie!!! Lol",,,,
"The ""fresh"" toppings were not so fresh, the strawberries we disgusting looking, I decided to not even get a yogurt. Little flys on the ""fresh"" toppings as well. Right outside by the tables there was an ant hill :/ \nLoves this place when it was menchies now not so much",,,,
Love that there is a variety of chicken parts you can choose. It comes in brochettes and perfect to drink with beers. Place is crowded which gives good vibes,,Ambience,,
"I frequent this location the most often and for good reason! The Subway is conveniently located to my home, but the great customer service is what makes this my favorite store. I visited on Saturday evening around 7 PM and I was the only customer. I was promptly greeted and the cashier was very friendly. He graciously let me change out my sub bread when I saw a flavor I wanted to try (jalape\xc3\xb1o flavor! ) without a peep. He also answered all the questions I had with a smile.\n\nI ordered a sub with a veggie patty, which I love because it\'s more substantial than the veggie delite. It\'s a great option for vegetarians, although it is on the more expensive side (as all ""fake"" meat is). The cookies at Subway are always amazing- my favorites are the chocolate chip and oatmeal raisin.\n\nThe store is always clean and has plenty of seating as well.",Service,Ambience,,
"Come on now this is Starbucks how can they ever do wrong? I love the Java chip frap for a cold iced drink and for hot I love the White Chocolate Mocha mmmm yummy indeed.\n\nThis store is always great with service and I enjoy the drive thru option and convenient location not far from my home. \n\nMy only complaint is that I have to always tell them when ordering a drink ""fill it to the top"". Yeah you would think that is automatic but no it is not. I once got a hot coffee filled only half way on a Venti (large). When I had issued a past complaint to the Supervisor on duty she said inform when ordering to ""fill it to the top"". Yeah I know crazy right, but I do it because if I am handing over a 5 spot then I want a full cup!",,,,
"Friendly smiling staff. Prompt service. The margaritas were weak and sour tasting. We had to order a shot of tequila to get it close. The street tacos had just two pieces of meat per taco. The street tacos lacked street quality. The other Mexican plates seemed either over sauced or greasy (reg. tacos). Drink prices inexpensive, but who wants a ""cheap"" drink? Thanks for reading. The Bike Chaplain",Service,,,
managed not to mess up order like north hills location does 85% of time... thumbs up,,,,
"Had read they had one of the best burgers in Las Vegas, so decided to check them out. A rough start - no one helped me at the bar, so I went out to the hostess stand to be seated in the dining room. Nice, comfortable booths and TVs are pretty much viewable from any seat, if you want to watch sporting events. Another rough start with the server as it took five minutes to get my club soda. Those service issues aside, they make a really good burger - I had the Paris Burger, which was topped with bacon, carmelized onions and Gruyere. Their fries are also pretty good. Downside is, their ""cone"" basket of fries is an extra $7 - it doesn\'t even come with the $14 burger! So all in you can expect to drop $30 per person for burger, fries and soda. Granted it\'s on the Strip, so that\'s sort of to be expected. I\'ll probably pass on going back - just too many good burgers around, and for a lot less money.",Service,Ambience,Value,
